slug,name,equipment,media_thumb,media_video,source_url,external_id
bear-walk,Bear Walk,"[""bodyweight""]",,,https://wger.de/en/exercise/57,57
axe-hold,Axe Hold,"[""db""]",,,https://wger.de/en/exercise/31,31
abdominal-stabilization,Abdominal Stabilization,"[""bodyweight""]",,,https://wger.de/en/exercise/56,56
empuje-de-tr-ceps-en-cable,Empuje de tríceps en cable,"[""bodyweight""]",,,https://wger.de/en/exercise/805,805
ad-m-atma,Adım atma,"[""bench""]",,,https://wger.de/en/exercise/981,981
dominadas-comando,Dominadas comando,"[""bodyweight""]",,,https://wger.de/en/exercise/980,980
kettlebell-swing-a-una-mano,Kettlebell swing a una mano,"[""kb""]",,,https://wger.de/en/exercise/1022,1022
fingerboard-20-mm-edge,Fingerboard 20 mm edge,"[""bodyweight""]",,,https://wger.de/en/exercise/820,820
aperturas-posteriores-en-polea,Aperturas Posteriores en Polea,"[""bodyweight""]",,,https://wger.de/en/exercise/822,822
alzate-posteriori,Alzate posteriori,"[""db""]",,,https://wger.de/en/exercise/828,828
flexiones-de-pino,Flexiones de Pino,"[""bodyweight""]",,,https://wger.de/en/exercise/907,907
carrera-en-zona-2,Carrera en Zona 2,"[""bodyweight""]",,,https://wger.de/en/exercise/908,908
lying-dumbbell-row-ss-seated-shrug,LYING DUMBBELL ROW SS SEATED SHRUG,"[""db""]",,,https://wger.de/en/exercise/923,923
croci-in-sospensione,Croci in sospensione,"[""bodyweight""]",,,https://wger.de/en/exercise/927,927
biceps-con-trx,Biceps con TRX,"[""bodyweight""]",,,https://wger.de/en/exercise/958,958
kettlebell-swing,Kettlebell Swing,"[""kb""]",,,https://wger.de/en/exercise/960,960
piques-de-50m-en-nataci-n,Piques de 50m en Natación,"[""bodyweight""]",,,https://wger.de/en/exercise/961,961
elliptical,Elliptical,"[""bodyweight""]",,,https://wger.de/en/exercise/962,962
curl-con-kettlebell-una-sola-mano,Curl con kettlebell una sola mano,"[""kb""]",,,https://wger.de/en/exercise/975,975
abdominales-en-v-con-bal-n-medicinal,Abdominales en V con Balón Medicinal,"[""bodyweight""]",,,https://wger.de/en/exercise/976,976
box-squat,Box Squat,"[""bodyweight""]",,,https://wger.de/en/exercise/977,977
addominali-alla-sbarra,Addominali alla sbarra,"[""bodyweight""]",,,https://wger.de/en/exercise/978,978
sloper-hanging,Sloper hanging,"[""bodyweight""]",,,https://wger.de/en/exercise/804,804
arnold-press,Arnold Press,"[""db""]",,,https://wger.de/en/exercise/20,20
barbell-hack-squats,Barbell Hack Squats,"[""barbell""]",,,https://wger.de/en/exercise/43,43
dumbbell-push-up,Dumbbell Push-Up,"[""db""]",,,https://wger.de/en/exercise/801,801
abduktoren-maschine,Abduktoren-Maschine,"[""bodyweight""]",,,https://wger.de/en/exercise/12,12
barbell-lunges-standing,Barbell Lunges Standing,"[""barbell""]",,,https://wger.de/en/exercise/46,46
barbell-lunges-walking,Barbell Lunges Walking,"[""barbell""]",,,https://wger.de/en/exercise/802,802
barbell-ab-rollout,Barbell Ab Rollout,"[""barbell""]",,,https://wger.de/en/exercise/41,41
barbell-triceps-extension,Barbell Triceps Extension,"[""barbell""]",,,https://wger.de/en/exercise/50,50
barbell-reverse-wrist-curl,Barbell Reverse Wrist Curl,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/48,48
corsa-sul-posto-con-ginocchia-alte,Corsa sul posto con ginocchia alte,"[""bodyweight""]",,,https://wger.de/en/exercise/983,983
affondi,Affondi,"[""bodyweight""]",,,https://wger.de/en/exercise/984,984
dominadas-en-tabla-de-multipresas,Dominadas en Tabla de Multipresas,"[""bodyweight""]",,,https://wger.de/en/exercise/821,821
draaiend-opdrukken,Draaiend opdrukken,"[""bodyweight""]",,,https://wger.de/en/exercise/985,985
bo-ni-podijeljeni-u-njevi-lijevo,Bočni podijeljeni čučnjevi lijevo,"[""bodyweight""]",,,https://wger.de/en/exercise/986,986
bo-ni-podijeljeni-u-njevi-desno,Bočni podijeljeni čučnjevi desno,"[""bodyweight""]",,,https://wger.de/en/exercise/987,987
affondo-bulgaro-con-manubri,Affondo bulgaro con manubri,"[""bodyweight""]",,,https://wger.de/en/exercise/988,988
bugarski-podijeljeni-u-anj-desno,Bugarski podijeljeni čučanj desno,"[""bodyweight""]",,,https://wger.de/en/exercise/989,989
coice,Coice,"[""bodyweight""]",,,https://wger.de/en/exercise/990,990
d-ep-ve-v-padu-nalevo,Dřep ve výpadu nalevo,"[""bodyweight""]",,,https://wger.de/en/exercise/991,991
curl-n-rdico-inverso,Curl Nórdico Inverso,"[""bodyweight""]",,,https://wger.de/en/exercise/909,909
curl-en-polea-con-barra-recta,Curl en Polea con Barra Recta,"[""bodyweight""]",,,https://wger.de/en/exercise/912,912
cable-fly,Cable Fly,"[""bodyweight""]",,,https://wger.de/en/exercise/924,924
d-ep-ve-v-padu-napravo,Dřep ve výpadu napravo,"[""bodyweight""]",,,https://wger.de/en/exercise/992,992
corda-de-salto-saltos-b-sicos,Corda de Salto: saltos básicos,"[""bodyweight""]",,,https://wger.de/en/exercise/993,993
remo-en-trx,Remo en TRX,"[""bodyweight""]",,,https://wger.de/en/exercise/959,959
addominali-alla-sbarra-a-gambe-distese,Addominali alla sbarra a gambe distese,"[""bodyweight""]",,,https://wger.de/en/exercise/979,979
armkreisen-vorw-rts,Armkreisen vorwärts,"[""bodyweight""]",,,https://wger.de/en/exercise/994,994
achterwaartse-arm-cirkels,Achterwaartse arm cirkels,"[""bodyweight""]",,,https://wger.de/en/exercise/995,995
alpinista,Alpinista,"[""bodyweight""]",,,https://wger.de/en/exercise/996,996
4-hitung-burpe,4-Hitung burpe,"[""bodyweight""]",,,https://wger.de/en/exercise/997,997
angli-ky-bez-kliku,Angličáky bez kliku,"[""bodyweight""]",,,https://wger.de/en/exercise/998,998
affondi-inversi,Affondi inversi,"[""bodyweight""]",,,https://wger.de/en/exercise/999,999
bodensenken,Bodensenken,"[""bodyweight""]",,,https://wger.de/en/exercise/1000,1000
asse-alto,Asse alto,"[""bodyweight""]",,,https://wger.de/en/exercise/1001,1001
barnets-position,Barnets position,"[""bodyweight""]",,,https://wger.de/en/exercise/1002,1002
deadlift-kettlebell,Deadlift Kettlebell,"[""kb""]",,,https://wger.de/en/exercise/1003,1003
biceps-curls-with-dumbbell,Biceps Curls With Dumbbell,"[""db""]",,,https://wger.de/en/exercise/92,92
bent-over-rowing,Bent Over Rowing,"[""barbell""]",,,https://wger.de/en/exercise/83,83
body-ups,Body-Ups,"[""bodyweight""]",,,https://wger.de/en/exercise/112,112
bent-over-dumbbell-rows,Bent Over Dumbbell Rows,"[""bench"", ""db""]",,,https://wger.de/en/exercise/81,81
biceps-curls-with-sz-bar,Biceps Curls With SZ-bar,"[""bodyweight""]",,,https://wger.de/en/exercise/94,94
bent-over-lateral-raises,Bent-over Lateral Raises,"[""bench"", ""db""]",,,https://wger.de/en/exercise/82,82
bankdr-cken-kh,Bankdrücken KH,"[""bench"", ""db""]",,,https://wger.de/en/exercise/75,75
biceps-curls-with-barbell,Biceps Curls With Barbell,"[""barbell""]",,,https://wger.de/en/exercise/91,91
bankdr-cken-lh,Bankdrücken LH,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/73,73
bankdr-cken-eng,Bankdrücken Eng,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/76,76
biceps-curl-with-cable,Biceps Curl With Cable,"[""bodyweight""]",,,https://wger.de/en/exercise/95,95
extensi-n-de-tr-ceps-a-una-mano-en-polea,Extensión de Tríceps a una Mano en Polea,"[""bodyweight""]",,,https://wger.de/en/exercise/803,803
beinstrecker-einbeinig,Beinstrecker Einbeinig,"[""bodyweight""]",,,https://wger.de/en/exercise/71,71
bent-high-pulls,Bent High Pulls,"[""db""]",,,https://wger.de/en/exercise/79,79
forward-shoulder-rotation,Forward shoulder rotation,"[""bodyweight""]",,,https://wger.de/en/exercise/1004,1004
achterwaartse-schouder-draaiing,Achterwaartse schouder draaiing,"[""bodyweight""]",,,https://wger.de/en/exercise/1005,1005
chin-tuck,Chin tuck,"[""bodyweight""]",,,https://wger.de/en/exercise/1006,1006
head-turns,Head turns,"[""bodyweight""]",,,https://wger.de/en/exercise/1007,1007
alongamento-de-pesco-o-para-esquerda,Alongamento de pescoço para esquerda,"[""bodyweight""]",,,https://wger.de/en/exercise/1008,1008
alongamento-de-pesco-o-para-direita,Alongamento de pescoço para direita,"[""bodyweight""]",,,https://wger.de/en/exercise/1009,1009
achternek-rekken,Achternek rekken,"[""bodyweight""]",,,https://wger.de/en/exercise/1010,1010
blaze,Blaze,"[""bench"", ""bodyweight"", ""db"", ""kb""]",,,https://wger.de/en/exercise/1630,1630
br-cke-auf-dem-ball,Brücke Auf Dem Ball,"[""bodyweight""]",,,https://wger.de/en/exercise/265,265
lat-pulldown-wide-grip,Lat Pulldown (Wide Grip),"[""bodyweight""]",,,https://wger.de/en/exercise/1697,1697
abwechselnde-bizepscurls,Abwechselnde Bizepscurls,"[""db""]",,,https://wger.de/en/exercise/1012,1012
dehnung-des-linken-schulterblattes,Dehnung des linken Schulterblattes,"[""bodyweight""]",,,https://wger.de/en/exercise/1013,1013
dehnung-des-rechten-schulterblattes,Dehnung des rechten Schulterblattes,"[""bodyweight""]",,,https://wger.de/en/exercise/1014,1014
clockwise-neck-circles,Clockwise neck circles,"[""bodyweight""]",,,https://wger.de/en/exercise/1015,1015
counterclockwise-neck-circles,Counterclockwise neck circles,"[""bodyweight""]",,,https://wger.de/en/exercise/1016,1016
medios-c-rculos-de-cuello-media-luna,Medios Círculos de Cuello (Media Luna),"[""bodyweight""]",,,https://wger.de/en/exercise/1017,1017
head-tilts,Head tilts,"[""bodyweight""]",,,https://wger.de/en/exercise/1018,1018
bo-ni-izdr-aj-desno,Bočni izdržaj desno,"[""bodyweight""]",,,https://wger.de/en/exercise/1019,1019
d-ep-na-prav-noze,Dřep na pravé noze,"[""bodyweight""]",,,https://wger.de/en/exercise/1020,1020
angkat-betis-kaki-kanan,Angkat betis kaki kanan,"[""bodyweight""]",,,https://wger.de/en/exercise/1021,1021
curl-n-rdico,Curl Nórdico,"[""bodyweight""]",,,https://wger.de/en/exercise/910,910
curl-de-predicador-inverso,Curl de Predicador Inverso,"[""bodyweight""]",,,https://wger.de/en/exercise/913,913
press-inclinado-ligero-en-m-quina-smith,Press Inclinado Ligero en Máquina Smith,"[""bodyweight""]",,,https://wger.de/en/exercise/925,925
close-grip-lat-pull-down,Close-grip Lat Pull Down,"[""bodyweight""]",,,https://wger.de/en/exercise/158,158
braced-squat,Braced Squat,"[""bodyweight""]",,,https://wger.de/en/exercise/124,124
barbell-wrist-curl,Barbell Wrist Curl,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/51,51
calf-press-using-leg-press-machine,Calf Press Using Leg Press Machine,"[""bodyweight""]",,,https://wger.de/en/exercise/146,146
chin-ups,Chin-ups,"[""bodyweight""]",,,https://wger.de/en/exercise/154,154
calf-raises-on-hackenschmitt-machine,Calf Raises on Hackenschmitt Machine,"[""bodyweight""]",,,https://wger.de/en/exercise/148,148
butterfly-eng,Butterfly Eng,"[""bodyweight""]",,,https://wger.de/en/exercise/137,137
abdominales-en-bola-de-estabilidad,Abdominales en Bola de Estabilidad,"[""bodyweight""]",,,https://wger.de/en/exercise/165,165
aperturas-en-m-quina,Aperturas en máquina,"[""bodyweight""]",,,https://wger.de/en/exercise/135,135
abdominales-en-m-quina,Abdominales en Máquina,"[""bodyweight""]",,,https://wger.de/en/exercise/172,172
angli-ky,Angličáky,"[""bodyweight""]",,,https://wger.de/en/exercise/132,132
abdominales-en-banco-inclinado,Abdominales en Banco Inclinado,"[""bench""]",,,https://wger.de/en/exercise/171,171
butterfly-reverse,Butterfly Reverse,"[""bodyweight""]",,,https://wger.de/en/exercise/139,139
abdominal,Abdominal,"[""bodyweight""]",,,https://wger.de/en/exercise/167,167
crunch-con-alzata-di-gambe,Crunch con alzata di Gambe,"[""bodyweight""]",,,https://wger.de/en/exercise/174,174
brustpresse,Brustpresse,"[""bodyweight""]",,,https://wger.de/en/exercise/129,129
croci-su-panca-piana,Croci su panca piana,"[""db""]",,,https://wger.de/en/exercise/161,161
deadhang,Deadhang,"[""bodyweight""]",,,https://wger.de/en/exercise/182,182
bicicletta,Bicicletta,"[""bodyweight""]",,,https://wger.de/en/exercise/177,177
cable-woodchoppers,Cable Woodchoppers,"[""bodyweight""]",,,https://wger.de/en/exercise/145,145
bicho-muerto,Bicho Muerto,"[""bodyweight""]",,,https://wger.de/en/exercise/178,178
chin-up,Chin Up,"[""bodyweight""]",,,https://wger.de/en/exercise/152,152
deficit-deadlift,Deficit Deadlift,"[""barbell""]",,,https://wger.de/en/exercise/189,189
flutter-kicks,Flutter Kicks,"[""bodyweight""]",,,https://wger.de/en/exercise/235,235
deadlifts,Deadlifts,"[""barbell""]",,,https://wger.de/en/exercise/184,184
face-pulls,Face Pulls,"[""bodyweight""]",,,https://wger.de/en/exercise/222,222
diagonal-shoulder-press,Diagonal Shoulder Press,"[""bench""]",,,https://wger.de/en/exercise/193,193
dumbbell-goblet-squat,Dumbbell Goblet Squat,"[""db""]",,,https://wger.de/en/exercise/203,203
decline-bench-press-barbell,Decline Bench Press Barbell,"[""barbell""]",,,https://wger.de/en/exercise/185,185
decline-bench-press-dumbbell,Decline Bench Press Dumbbell,"[""db""]",,,https://wger.de/en/exercise/186,186
ausfallschritte-stehend,Ausfallschritte Stehend,"[""db""]",,,https://wger.de/en/exercise/205,205
curl-inverso-con-barra-ez-en-polea,Curl Inverso con Barra EZ en Polea,"[""bodyweight""]",,,https://wger.de/en/exercise/914,914
aperturas-en-m-quina-para-pecho,Aperturas en Máquina para Pecho,"[""bodyweight""]",,,https://wger.de/en/exercise/926,926
decline-pushups,Decline Pushups,"[""bodyweight""]",,,https://wger.de/en/exercise/188,188
cruce-de-poleas-para-pecho,Cruce de Poleas para Pecho,"[""bodyweight""]",,,https://wger.de/en/exercise/237,237
ausfallschritte-im-gehen,Ausfallschritte im Gehen,"[""db""]",,,https://wger.de/en/exercise/206,206
aperturas-con-mancuernas-declinadas,Aperturas con Mancuernas Declinadas,"[""db""]",,,https://wger.de/en/exercise/239,239
aperturas-con-mancuernas,Aperturas con Mancuernas,"[""db""]",,,https://wger.de/en/exercise/238,238
bizeps-kh-curls-schr-gbank,Bizeps KH-Curls Schrägbank,"[""db""]",,,https://wger.de/en/exercise/204,204
dumbbell-triceps-extension,Dumbbell Triceps Extension,"[""db""]",,,https://wger.de/en/exercise/211,211
dips,Dips,"[""bodyweight""]",,,https://wger.de/en/exercise/194,194
dips-between-two-benches,Dips Between Two Benches,"[""bench""]",,,https://wger.de/en/exercise/197,197
curl-con-mancuernas-en-banco-scott,Curl con Mancuernas en Banco Scott,"[""bodyweight""]",,,https://wger.de/en/exercise/208,208
elevaciones-frontales-con-disco,Elevaciones Frontales con Disco,"[""bodyweight""]",,,https://wger.de/en/exercise/254,254
addominali-alla-sbarra,Addominali alla sbarra,"[""bodyweight""]",,,https://wger.de/en/exercise/283,283
distensione-lento-avanti-bilanciere,Distensione lento avanti Bilanciere,"[""barbell"", ""db""]",,,https://wger.de/en/exercise/256,256
hyperextensions,Hyperextensions,"[""bodyweight""]",,,https://wger.de/en/exercise/301,301
hindu-squats,Hindu Squats,"[""bodyweight""]",,,https://wger.de/en/exercise/291,291
front-kniebeuge,Front Kniebeuge,"[""barbell""]",,,https://wger.de/en/exercise/257,257
high-knee-jumps,High Knee Jumps,"[""bodyweight""]",,,https://wger.de/en/exercise/285,285
biceps-concentrado-martillo-con-cable,Biceps concentrado martillo con cable,"[""bodyweight""]",,,https://wger.de/en/exercise/275,275
barbell-hip-thrust,Barbell Hip Thrust,"[""barbell""]",,,https://wger.de/en/exercise/901,901
bus-drivers,BUS DRIVERS,"[""bodyweight""]",,,https://wger.de/en/exercise/915,915
curl-martillo,Curl Martillo,"[""db""]",,,https://wger.de/en/exercise/272,272
fortalecedor-de-agarre,Fortalecedor de Agarre,"[""bodyweight""]",,,https://wger.de/en/exercise/279,279
frenchpress-kh,Frenchpress KH,"[""bench"", ""db""]",,,https://wger.de/en/exercise/245,245
frenchpress-sz-stange,Frenchpress SZ-Stange,"[""bench"", ""bodyweight""]",,,https://wger.de/en/exercise/246,246
hip-raise-lying,"Hip Raise, Lying","[""bodyweight""]",,,https://wger.de/en/exercise/292,292
front-pull-narrow,Front Pull narrow,"[""barbell"", ""bodyweight""]",,,https://wger.de/en/exercise/259,259
front-pull-wide,Front pull wide,"[""barbell"", ""bodyweight""]",,,https://wger.de/en/exercise/258,258
hercules-pillars,Hercules Pillars,"[""bodyweight""]",,,https://wger.de/en/exercise/284,284
handstand-pushup,Handstand Pushup,"[""bodyweight""]",,,https://wger.de/en/exercise/282,282
barbell-hip-thrust,Barbell Hip Thrust,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/294,294
high-pull,High Pull,"[""bodyweight""]",,,https://wger.de/en/exercise/289,289
barchetta,Barchetta,"[""bodyweight""]",,,https://wger.de/en/exercise/297,297
rope-pullover-row,Rope Pullover/row,"[""bench""]",,,https://wger.de/en/exercise/1634,1634
single-arm-row,Single arm row,"[""bench""]",,,https://wger.de/en/exercise/1637,1637
barbell-clean-and-press,Barbell Clean and press,"[""db""]",,,https://wger.de/en/exercise/1638,1638
good-mornings,Good Mornings,"[""bodyweight""]",,,https://wger.de/en/exercise/268,268
incline-dumbbell-row,Incline Dumbbell Row,"[""bench"", ""db""]",,,https://wger.de/en/exercise/310,310
front-plate-raise,Front Plate Raise,"[""bodyweight""]",,,https://wger.de/en/exercise/827,827
beinbeuger-liegend,Beinbeuger Liegend,"[""bodyweight""]",,,https://wger.de/en/exercise/365,365
lat-machine-piegati-indietro,Lat Machine (Piegati Indietro),"[""bodyweight""]",,,https://wger.de/en/exercise/354,354
lat-pull-down-straight-back,Lat Pull Down (Straight Back),"[""bodyweight""]",,,https://wger.de/en/exercise/355,355
curl-femoral-sentado,Curl femoral sentado,"[""bodyweight""]",,,https://wger.de/en/exercise/366,366
lateral-rows-on-cable-one-armed,"Lateral Rows on Cable, One Armed","[""bodyweight""]",,,https://wger.de/en/exercise/349,349
alzate-laterali,Alzate Laterali,"[""db""]",,,https://wger.de/en/exercise/348,348
barbell-hip-thrust,Barbell Hip Thrust,"[""barbell""]",,,https://wger.de/en/exercise/902,902
prensa-smith,Prensa Smith,"[""bench""]",,,https://wger.de/en/exercise/916,916
isometric-wipers,Isometric Wipers,"[""bodyweight""]",,,https://wger.de/en/exercise/314,314
curl-femoral,Curl femoral,"[""bodyweight""]",,,https://wger.de/en/exercise/364,364
lateral-to-front-raises,Lateral-to-Front Raises,"[""db""]",,,https://wger.de/en/exercise/351,351
distensione-panca-inclinata-bilanciere,Distensione Panca Inclinata Bilanciere,"[""bodyweight""]",,,https://wger.de/en/exercise/313,313
kniebeuge-an-multipresse-eng,Kniebeuge an Multipresse - Eng,"[""bodyweight""]",,,https://wger.de/en/exercise/341,341
distensione-panca-inclinata-bilanciere,Distensione Panca Inclinata Bilanciere,"[""bench"", ""db""]",,,https://wger.de/en/exercise/308,308
e,Eκτάσεις-ανατάσεις με αναπήδηση,"[""bodyweight""]",,,https://wger.de/en/exercise/320,320
incline-plank-with-alternate-floor-touch,Incline Plank With Alternate Floor Touch,"[""bodyweight""]",,,https://wger.de/en/exercise/312,312
kettlebell-swings,Kettlebell Swings,"[""kb""]",,,https://wger.de/en/exercise/331,331
landmine-press,Landmine press,"[""barbell""]",,,https://wger.de/en/exercise/346,346
aperturas-en-polea,Aperturas en polea,"[""bodyweight""]",,,https://wger.de/en/exercise/323,323
joggen,Joggen,"[""bodyweight""]",,,https://wger.de/en/exercise/319,319
leverage-machine-iso-row,Leverage Machine Iso Row,"[""bodyweight""]",,,https://wger.de/en/exercise/380,380
long-pulley-eng,Long-Pulley (eng),"[""bodyweight""]",,,https://wger.de/en/exercise/395,395
crunches-an-negativbank,Crunches an Negativbank,"[""bodyweight""]",,,https://wger.de/en/exercise/427,427
military-press-mit-sz-bar,Military Press mit SZ-Bar,"[""bodyweight""]",,,https://wger.de/en/exercise/418,418
diamond-push-ups,Diamond push ups,"[""bodyweight""]",,,https://wger.de/en/exercise/386,386
beinheben-aufrecht,Beinheben Aufrecht,"[""bodyweight""]",,,https://wger.de/en/exercise/378,378
elevaci-n-frontal-con-cable,Elevación frontal con cable,"[""bodyweight""]",,,https://wger.de/en/exercise/917,917
leverage-machine-chest-press,Leverage Machine Chest Press,"[""bodyweight""]",,,https://wger.de/en/exercise/379,379
quadriped-arm-and-leg-raise,Quadriped Arm and Leg Raise,"[""bodyweight""]",,,https://wger.de/en/exercise/957,957
beinheben-liegend,Beinheben Liegend,"[""bodyweight""]",,,https://wger.de/en/exercise/377,377
alzate-le-gambe,Alzate le gambe,"[""bodyweight""]",,,https://wger.de/en/exercise/376,376
long-pulley,Long-Pulley,"[""bodyweight""]",,,https://wger.de/en/exercise/394,394
d-ep-do-sedu-na-box,Dřep do Sedu na Box,"[""barbell""]",,,https://wger.de/en/exercise/397,397
lying-rotator-cuff-exercise,Lying Rotator Cuff Exercise,"[""db""]",,,https://wger.de/en/exercise/406,406
beinbeuger-stehend,Beinbeuger Stehend,"[""bodyweight""]",,,https://wger.de/en/exercise/367,367
kniebeuge-an-hackenschmidtmaschine,Kniebeuge an Hackenschmidtmaschine,"[""bodyweight""]",,,https://wger.de/en/exercise/375,375
beinpresse-eng,Beinpresse Eng,"[""bodyweight""]",,,https://wger.de/en/exercise/373,373
leg-presses-wide,Leg Presses (wide),"[""bodyweight""]",,,https://wger.de/en/exercise/374,374
beinpresse,Beinpresse,"[""bodyweight""]",,,https://wger.de/en/exercise/371,371
muscle-up,Muscle up,"[""bodyweight""]",,,https://wger.de/en/exercise/423,423
l-hold,L Hold,"[""bodyweight""]",,,https://wger.de/en/exercise/382,382
pendelay-rows,Pendelay Rows,"[""barbell""]",,,https://wger.de/en/exercise/448,448
rack-deadlift,Rack Deadlift,"[""bodyweight""]",,,https://wger.de/en/exercise/484,484
push-press,Push Press,"[""bodyweight""]",,,https://wger.de/en/exercise/478,478
pause-bench,Pause Bench,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/445,445
curl-su-panca-a-45,Curl su Panca a 45°,"[""bodyweight""]",,,https://wger.de/en/exercise/465,465
prone-scapular-retraction-arms-at-side,Prone Scapular Retraction - Arms at Side,"[""bodyweight""]",,,https://wger.de/en/exercise/468,468
flessioni-del-luccio,Flessioni del luccio,"[""bodyweight""]",,,https://wger.de/en/exercise/454,454
rear-delt-raises,Rear Delt Raises,"[""db""]",,,https://wger.de/en/exercise/487,487
d-ep-na-lev-noze,Dřep na levé noze,"[""bodyweight""]",,,https://wger.de/en/exercise/456,456
klimmz-ge-an-maschine,Klimmzüge an Maschine,"[""bodyweight""]",,,https://wger.de/en/exercise/477,477
seated-dumbbell-side-lateral,Seated Dumbbell Side Lateral,"[""db""]",,,https://wger.de/en/exercise/918,918
dominadas,Dominadas,"[""bodyweight""]",,,https://wger.de/en/exercise/475,475
overhand-cable-curl,Overhand Cable Curl,"[""bodyweight""]",,,https://wger.de/en/exercise/439,439
izdr-aj-na-podlakticama,Izdržaj na podlakticama,"[""bodyweight""]",,,https://wger.de/en/exercise/458,458
scissors,Scissors,"[""bodyweight""]",,,https://wger.de/en/exercise/545,545
curl-inversi-con-bilanciere,Curl inversi con bilanciere,"[""barbell"", ""db""]",,,https://wger.de/en/exercise/495,495
remo-gironda,Remo Gironda,"[""bodyweight""]",,,https://wger.de/en/exercise/512,512
reverse-bar-curl,Reverse Bar Curl,"[""bodyweight""]",,,https://wger.de/en/exercise/493,493
renegade-row,Renegade Row,"[""db""]",,,https://wger.de/en/exercise/490,490
rowing-t-bar,"Rowing, T-bar","[""bodyweight""]",,,https://wger.de/en/exercise/513,513
french-press,French press,"[""bench"", ""db""]",,,https://wger.de/en/exercise/549,549
t-bar-row,T-Bar row,"[""barbell""]",,,https://wger.de/en/exercise/919,919
p-tahy-v-sed-s-oporou,Přítahy v Sedě s Oporou,"[""barbell"", ""bodyweight"", ""db""]",,,https://wger.de/en/exercise/508,508
front-wood-chop,Front Wood Chop,"[""bodyweight""]",,,https://wger.de/en/exercise/516,516
rowing-lying-on-bench,"Rowing, Lying on Bench","[""bodyweight""]",,,https://wger.de/en/exercise/510,510
ring-dips,Ring Dips,"[""bodyweight""]",,,https://wger.de/en/exercise/501,501
bent-over-rowing-reverse,Bent Over Rowing Reverse,"[""barbell""]",,,https://wger.de/en/exercise/525,525
peso-muerto-rumano-con-barra,Peso muerto rumano con barra,"[""barbell""]",,,https://wger.de/en/exercise/507,507
beinheben-am-roman-chair,Beinheben am Roman Chair,"[""bodyweight""]",,,https://wger.de/en/exercise/505,505
press-de-hombro-con-maquina,Press de hombro con maquina,"[""bodyweight""]",,,https://wger.de/en/exercise/543,543
reverse-grip-bench-press,Reverse Grip Bench Press,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/498,498
hiit,HIIT,"[""bodyweight""]",,,https://wger.de/en/exercise/529,529
distensione-panca-inclinata-bilanciere,Distensione Panca Inclinata Bilanciere,"[""barbell"", ""bench""]",,,https://wger.de/en/exercise/538,538
modified-pulldown,Modified pulldown,"[""bench""]",,,https://wger.de/en/exercise/1635,1635
dumbbell-bent-over-face-pull,Dumbbell Bent Over Face Pull,"[""db""]",,,https://wger.de/en/exercise/1639,1639
doorway-pectoral-stretch,Doorway Pectoral Stretch,"[""bodyweight""]",,,https://wger.de/en/exercise/1713,1713
hardlopen,Hardlopen,"[""bodyweight""]",,,https://wger.de/en/exercise/527,527
distensione-su-panca-piana-imp-stretta,Distensione su Panca Piana Imp Stretta,"[""bodyweight""]",,,https://wger.de/en/exercise/539,539
reverse-plank,Reverse Plank,"[""bodyweight""]",,,https://wger.de/en/exercise/500,500
shotgun-row,Shotgun Row,"[""bodyweight""]",,,https://wger.de/en/exercise/562,562
crunch-bicicletta,Crunch Bicicletta,"[""bodyweight""]",,,https://wger.de/en/exercise/607,607
speed-deadlift,Speed Deadlift,"[""bodyweight""]",,,https://wger.de/en/exercise/604,604
frontdr-cken-mp,Frontdrücken MP,"[""bodyweight""]",,,https://wger.de/en/exercise/569,569
abdominales,Abdominales,"[""bodyweight""]",,,https://wger.de/en/exercise/591,591
barbell-hip-thrust,Barbell Hip Thrust,"[""bodyweight""]",,,https://wger.de/en/exercise/906,906
v-bar-pull-downs,V-BAR PULL DOWNS,"[""bodyweight""]",,,https://wger.de/en/exercise/920,920
press-militar-mancuerna,Press Militar mancuerna,"[""db""]",,,https://wger.de/en/exercise/567,567
schulterdr-cken-lh,Schulterdrücken LH,"[""barbell""]",,,https://wger.de/en/exercise/566,566
single-arm-preacher-curl,Single-arm Preacher Curl,"[""db""]",,,https://wger.de/en/exercise/584,584
elevaci-n-de-tal-n-sentados,Elevación de talón sentados,"[""bodyweight""]",,,https://wger.de/en/exercise/590,590
piegamenti-laterali-con-manubri,Piegamenti laterali con manubri,"[""db""]",,,https://wger.de/en/exercise/577,577
push-up-da-un-lato-all-altro,Push Up da un lato all'altro,"[""bodyweight""]",,,https://wger.de/en/exercise/583,583
smith-machine-close-grip-bench-press,Smith Machine Close-grip Bench Press,"[""bodyweight""]",,,https://wger.de/en/exercise/598,598
side-crunch,Side Crunch,"[""bodyweight""]",,,https://wger.de/en/exercise/576,576
scrollate-con-bilanciere,Scrollate con bilanciere,"[""barbell""]",,,https://wger.de/en/exercise/571,571
side-lying-external-rotation,Side-lying External Rotation,"[""bodyweight""]",,,https://wger.de/en/exercise/578,578
shrugs-an-der-mp,Shrugs an der MP,"[""bodyweight""]",,,https://wger.de/en/exercise/575,575
